type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
tm        	0.01-0.08 	34045.6011	0.01      	612.4377  	5000.0    	37431.28795637	28.74312101	39.5500163	-10169.94296986	-14400.07635598	-24570.01932584
tm        	0.01-0.09 	33675.5402	0.01      	688.9924  	5000.0    	37431.28795637	28.61105675	39.74924963	-10182.50801325	-14539.00700746	-24721.51502071
tm        	0.01-0.1  	33305.4794	0.01      	765.5471  	5000.0    	37431.28795637	28.47899249	39.94439256	-10204.5469286	-14677.93767113	-24882.48459974
tm        	0.01-0.11 	32935.4185	0.01      	842.1018  	5000.0    	37431.28795637	28.34692824	40.13556002	-10235.1614702	-14816.86834672	-25052.02981692
tm        	0.01-0.12 	32565.3576	0.01      	918.6565  	5000.0    	37431.28795637	28.21486398	40.32286312	-10273.56961583	-14955.7990339	-25229.36864974
tm        	0.01-0.13 	32195.2967	0.01      	995.2112  	5000.0    	37431.28795637	28.08279972	40.50640923	-10319.09020978	-15094.7297324	-25413.81994218
tm        	0.01-0.14 	31825.2358	0.01      	1071.7659 	5000.0    	37431.28795637	27.95073547	40.68630213	-10371.12840214	-15233.66044193	-25604.78884408
tm        	0.01-0.15 	31455.175 	0.01      	1148.3206 	5000.0    	37431.28795637	27.81867121	40.86264217	-10429.16277784	-15372.59116222	-25801.75394006
tm        	0.01-0.16 	31085.1141	0.01      	1224.8753 	5000.0    	37431.28795637	27.68660695	41.03552634	-10492.73434558	-15511.52189301	-26004.25623859
tm        	0.01-0.17 	30715.0532	0.01      	1301.43   	5000.0    	37431.28795637	27.55454269	41.20504846	-10561.4372645	-15650.45263404	-26211.88989854
tm        	0.01-0.18 	30344.9923	0.01      	1377.9847 	5000.0    	37431.28795637	27.42247844	41.37129921	-10634.91108826	-15789.38338507	-26424.29447333
tm        	0.01-0.19 	29974.9314	0.01      	1454.5394 	5000.0    	37431.28795637	27.29041418	41.53436632	-10712.83429111	-15928.31414585	-26641.14843696
tm        	0.01-0.2  	29604.8705	0.01      	1531.0942 	5000.0    	37431.28795637	27.15834992	41.69433466	-10794.9188603	-16067.24491614	-26862.16377644
tm        	0.01-0.21 	29234.8097	0.01      	1607.6489 	5000.0    	37431.28795637	27.02628567	41.85128631	-10880.90576793	-16206.17569573	-27087.08146366
tm        	0.01-0.22 	28864.7488	0.01      	1684.2036 	5000.0    	37431.28795637	26.89422141	42.0053007	-10970.56116658	-16345.10648439	-27315.66765097
tm        	0.01-0.23 	28494.6879	0.01      	1760.7583 	5000.0    	37431.28795637	26.76215715	42.15645467	-11063.6731803	-16484.0372819	-27547.7104622
tm        	0.01-0.24 	28124.627 	0.01      	1837.313  	5000.0    	37431.28795637	26.6300929	42.30482262	-11160.04918644	-16622.96808807	-27783.01727451
tm        	0.01-0.25 	27754.5661	0.01      	1913.8677 	5000.0    	37431.28795637	26.49802864	42.45047654	-11259.51350329	-16761.89890268	-28021.41240597
tm        	0.01-0.26 	27384.5053	0.01      	1990.4224 	5000.0    	37431.28795637	26.36596438	42.59348614	-11361.90541422	-16900.82972554	-28262.73513976
tm        	0.01-0.27 	27014.4444	0.01      	2066.9771 	5000.0    	37431.28795637	26.23390012	42.7339189	-11467.07747228	-17039.76055646	-28506.83802875
tm        	0.01-0.28 	26644.3835	0.01      	2143.5318 	5000.0    	37431.28795637	26.10183587	42.87184017	-11574.89403924	-17178.69139526	-28753.5854345
tm        	0.01-0.29 	26274.3226	0.01      	2220.0865 	5000.0    	37431.28795637	25.96977161	43.00731324	-11685.23002144	-17317.62224175	-29002.8522632
tm        	0.01-0.3  	25904.2617	0.01      	2296.6412 	5000.0    	37431.28795637	25.83770735	43.14039944	-11797.96977196	-17456.55309576	-29254.52286773
tm        	0.01-0.31 	25534.2008	0.01      	2373.1959 	5000.0    	37431.28795637	25.7056431	43.27115816	-11913.00613314	-17595.48395712	-29508.49009026
tm        	0.01-0.32 	25164.14  	0.01      	2449.7506 	5000.0    	37431.28795637	25.57357884	43.39964695	-12030.23959884	-17734.41482566	-29764.6544245
tm        	0.01-0.33 	24794.0791	0.01      	2526.3053 	5000.0    	37431.28795637	25.44151458	43.52592161	-12149.57757883	-17873.34570123	-30022.92328005
tm        	0.01-0.34 	24424.0182	0.01      	2602.8601 	5000.0    	37431.28795637	25.30945033	43.65003619	-12270.93375056	-18012.27658366	-30283.21033422
tm        	0.01-0.35 	24053.9573	0.01      	2679.4148 	5000.0    	37431.28795637	25.17738607	43.7720431	-12394.22748627	-18151.2074728	-30545.43495907
tm        	0.01-0.36 	23683.8964	0.01      	2755.9695 	5000.0    	37431.28795637	25.04532181	43.89199318	-12519.38334502	-18290.13836851	-30809.52171353
tm        	0.01-0.37 	23313.8356	0.01      	2832.5242 	5000.0    	37431.28795637	24.91325755	44.0099357	-12646.33062103	-18429.06927063	-31075.39989167
tm        	0.01-0.38 	22943.7747	0.01      	2909.0789 	5000.0    	37431.28795637	24.7811933	44.12591847	-12775.00294096	-18568.00017904	-31343.00312
tm        	0.01-0.39 	22573.7138	0.01      	2985.6336 	5000.0    	37431.28795637	24.64912904	44.23998784	-12905.33790371	-18706.93109359	-31612.2689973
tm        	0.01-0.4  	22203.6529	0.01      	3062.1883 	5000.0    	37431.28795637	24.51706478	44.3521888	-13037.27675774	-18845.86201415	-31883.13877189
