type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
tm        	0.01-0.38 	22943.7747	0.01      	2909.0789 	5000.0    	5213.80934449	24.7811933	24.02273779	-7775.00294096	-1916.52754035	-9691.5304813
tm        	0.01-0.39 	22573.7138	0.01      	2985.6336 	5000.0    	5213.80934449	24.64912904	24.87858205	-7905.33790371	-2055.45801788	-9960.79592159
tm        	0.01-0.4  	22203.6529	0.01      	3062.1883 	5000.0    	5213.80934449	24.51706478	25.6916341	-8037.27675774	-2194.38855674	-10231.66531448
tm        	0.01-0.41 	21833.592 	0.01      	3138.743  	5000.0    	5213.80934449	24.38551242	26.46502507	-8170.76411091	-2333.31915228	-10504.0832632
tm        	0.01-0.42 	21463.5311	0.01      	3215.2977 	5000.0    	5213.80934449	24.27032686	27.2015879	-8305.74766926	-2472.24980029	-10777.99746955
tm        	0.01-0.43 	21093.4703	0.01      	3291.8524 	5000.0    	5213.80934449	24.17672272	27.90389199	-8442.17800105	-2611.18049686	-11053.3584979
tm        	0.01-0.44 	20723.4094	0.01      	3368.4071 	5000.0    	5213.80934449	24.10204094	28.57427317	-8580.00832339	-2750.11123844	-11330.11956183
tm        	0.01-0.45 	20353.3485	0.01      	3444.9618 	5000.0    	5213.80934449	24.04407906	29.21485963	-8719.19430875	-2889.04202178	-11608.23633052
tm        	0.01-0.46 	19983.2876	0.01      	3521.5165 	5000.0    	5213.80934449	24.00099025	29.82759451	-8859.69390908	-3027.97284387	-11887.66675294
tm        	0.01-0.47 	19613.2267	0.01      	3598.0713 	5000.0    	5213.80934449	23.9712095	30.41425556	-9001.46719586	-3166.90370195	-12168.37089781
tm        	0.01-0.48 	19243.1659	0.01      	3674.626  	5000.0    	5213.80934449	23.95339846	30.9764724	-9144.47621417	-3305.83459349	-12450.31080766
tm        	0.01-0.49 	18873.105 	0.01      	3751.1807 	5000.0    	5213.80934449	23.94640344	31.51574162	-9288.6848493	-3444.76551614	-12733.45036544
tm        	0.01-0.5  	18503.0441	0.01      	3827.7354 	5000.0    	5213.80934449	23.94922287	32.03344006	-9434.05870481	-3583.69646774	-13017.75517256
tm        	0.01-0.51 	18132.9832	0.01      	3904.2901 	5000.0    	5213.80934449	23.96098171	32.53083661	-9580.56499064	-3722.62744631	-13303.19243695
tm        	0.01-0.52 	17762.9223	0.01      	3980.8448 	5000.0    	5213.80934449	23.98091113	33.00910252	-9728.1724204	-3861.55844999	-13589.73087039
