type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	SB_Risk%  	B_Risk%   	SO_Risk%  	O_Risk%   	SB_VaR    	B_VaR     	SO_VaR    	O_VaR     	T_VaR     	SB_CVaR   	B_CVaR    	SO_CVaR   	O_CVaR    	ST_CVaR   	T_CVaR    
tm        	0.72-0.97 	572.4082  	0.72      	3828.7325 	5106.90467225	5106.90467225	12.057    	12.01768897	33.228    	32.97105715	-7674.27939066	-7662.09375442	-11711.6671288	-11634.94147476	-19297.03522918	-9260.21411469	-9247.53702461	-12641.0696536	-12593.37647169	-21901.28376829	-21840.9134963
tm        	0.72-0.98 	381.6054  	0.72      	3868.2039 	5106.90467225	5106.90467225	12.249    	12.28879482	33.158    	33.16363756	-7780.95426389	-7760.65076405	-11692.11374866	-11695.22561766	-19455.87638171	-9362.46551282	-9358.09927908	-12646.16662244	-12658.19054158	-22008.63213526	-22016.28982066
tm        	0.72-0.99 	190.8027  	0.72      	3907.6754 	5106.90467225	5106.90467225	12.498    	12.56049808	33.533    	33.3565379	-7818.62428448	-7859.46603513	-11676.75037375	-11755.60267409	-19615.06870922	-9445.51159701	-9468.83711268	-12640.26921067	-12723.06994309	-22085.78080768	-22191.90705577
tm        	0.72-1.0  	0.0       	0.72      	3947.1469 	5106.90467225	5106.90467225	12.704    	12.83277695	33.504    	33.54974856	-7925.45254273	-7958.53434315	-11793.36091222	-11816.07095837	-19774.60530152	-9560.21813231	-9579.74702661	-12754.37004982	-12788.01346901	-22314.58818213	-22367.76049563
cp        	0.73-0.0  	18825.272 	0.73      	0.0       	5106.90467225	5106.90467225	1.441     	1.4973792 	19.75     	19.93421863	-4463.27274641	-4469.24407657	-7530.58776374	-7517.17385114	-11986.4179277	-4906.45761891	-4905.98892753	-8252.76587779	-8249.08069187	-13159.2234967	-13155.0696194
tm        	0.73-0.01 	18637.0193	0.73      	38.9439   	5106.90467225	5106.90467225	1.244     	1.23160909	20.093    	20.02532856	-4426.33114709	-4407.04036187	-7536.51794852	-7517.51145174	-11924.55181361	-4855.453915	-4839.81185559	-8222.9921826	-8212.9740146	-13078.4460976	-13052.78587019
tm        	0.73-0.02 	18448.7666	0.73      	77.8879   	5106.90467225	5106.90467225	1.022     	0.98576367	19.943    	20.11643849	-4357.27764872	-4344.99368903	-7526.08669939	-7521.04176103	-11866.03545006	-4790.47966218	-4773.72971738	-8184.86788062	-8179.91469379	-12975.3475428	-12953.64441117
tm        	0.73-0.03 	18260.5139	0.73      	116.8318  	5106.90467225	5106.90467225	0.751     	0.76170546	20.0      	20.20754842	-4283.26199867	-4283.11116242	-7529.25019137	-7527.84921149	-11810.96037391	-4708.19820403	-4707.74639994	-8154.01521233	-8150.11340422	-12862.21341636	-12857.85980416
tm        	0.73-0.04 	18072.2612	0.73      	155.7758  	5106.90467225	5106.90467225	0.566     	0.56149055	20.32     	20.29865835	-4239.94222689	-4221.40047377	-7536.3533309	-7537.9993276	-11759.39980137	-4650.96021052	-4641.86608132	-8114.97811901	-8123.79367478	-12765.93832952	-12765.65975609
tm        	0.73-0.05 	17884.0084	0.73      	194.7197  	5106.90467225	5106.90467225	0.349     	0.38738649	20.288    	20.38976828	-4153.06766808	-4159.86997559	-7560.23842277	-7551.44850435	-11711.31847994	-4577.01470287	-4576.09326363	-8111.71046627	-8101.18616421	-12688.72516914	-12677.27942785
tm        	0.73-0.06 	17695.7557	0.73      	233.6637  	5106.90467225	5106.90467225	0.24      	0.24189049	20.62     	20.48087821	-4098.62678934	-4098.52876709	-7572.94604278	-7565.92060107	-11664.44936816	-4513.24640304	-4510.4328113	-8089.98443928	-8082.39324296	-12603.23084232	-12592.82605426
tm        	0.73-0.07 	17507.503 	0.73      	272.6076  	5106.90467225	5106.90467225	0.116     	0.12774766	20.57     	20.57198814	-4030.1012083	-4037.38679576	-7571.79723343	-7580.3926978	-11617.77949355	-4444.04510838	-4444.88999547	-8065.45411579	-8067.40852355	-12509.49922416	-12512.29851902
tm        	0.73-0.08 	17319.2503	0.73      	311.5516  	5106.90467225	5106.90467225	0.035     	0.04796841	20.649    	20.66309807	-3978.26762094	-3976.45497778	-7610.53350745	-7594.86479452	-11571.3197723	-4386.59254179	-4379.47054608	-8077.40659732	-8056.20970123	-12463.99913911	-12435.68024731
tm        	0.73-0.09 	17130.9976	0.73      	350.4955  	5106.90467225	5106.90467225	0.004     	0.00584462	20.667    	20.754208 	-3906.64996458	-3915.7453424	-7616.3669052	-7609.33689125	-11525.08223365	-4314.80010956	-4314.18071319	-8053.73023666	-8048.77230456	-12368.53034622	-12362.95301776
tm        	0.73-0.1  	16942.7448	0.73      	389.4395  	5106.90467225	5106.90467225	0.0       	0         	20.854    	20.84531793	-3850.36113872	-3855.27120617	-7627.6391849	-7623.80898798	-11479.08019415	-4248.56932126	-4249.02733976	-8050.32119192	-8045.04067861	-12298.89051318	-12294.06801837
tm        	0.73-0.11 	16754.4921	0.73      	428.3834  	5106.90467225	5106.90467225	0.0       	0         	21.083    	20.93642785	-3804.40600916	-3795.04738532	-7633.49479188	-7638.2810847	-11433.32847002	-4186.9667181	-4184.01794877	-8033.39534274	-8044.92688825	-12220.36206084	-12228.94483701
tm        	0.73-0.12 	16566.2394	0.73      	467.3274  	5106.90467225	5106.90467225	0.0       	0         	21.073    	21.02753778	-3741.94743827	-3735.09045734	-7637.52498614	-7652.75318143	-11387.84363877	-4122.03166702	-4119.16084841	-8032.64468463	-8048.25500875	-12154.67635165	-12167.41585716
tm        	0.73-0.13 	16377.9867	0.73      	506.2713  	5106.90467225	5106.90467225	0.0       	0         	21.21     	21.11864771	-3687.99665521	-3675.4190868	-7666.16066841	-7667.22527815	-11342.64436495	-4064.45942783	-4054.46526029	-8046.23464881	-8054.75547828	-12110.69407664	-12109.22073857
tm        	0.73-0.14 	16189.734 	0.73      	545.2153  	5106.90467225	5106.90467225	0.0       	0         	21.431    	21.20975764	-3608.3724479	-3616.05443664	-7648.52021713	-7681.69737488	-11297.75181152	-3981.95056086	-3989.94147756	-8039.76929455	-8064.45465079	-12021.71985542	-12054.39612835
tm        	0.73-0.15 	16001.4812	0.73      	584.1592  	5106.90467225	5106.90467225	0.0       	0         	21.173    	21.30086757	-3548.70448051	-3557.02069503	-7704.28389024	-7696.16947161	-11253.19016664	-3917.0193637	-3925.60106217	-8082.22930815	-8077.53645688	-11999.24867185	-12003.13751906
tm        	0.73-0.16 	15813.2285	0.73      	623.1032  	5106.90467225	5106.90467225	0.0       	0         	21.223    	21.3919775	-3509.48531403	-3498.34576144	-7761.11313286	-7710.64156833	-11208.98732977	-3877.47022405	-3861.45709473	-8139.05048724	-8094.11157398	-12016.52071129	-11955.56866871
tm        	0.73-0.17 	15624.9758	0.73      	662.0471  	5106.90467225	5106.90467225	0.0       	0         	21.459    	21.48308743	-3443.82418979	-3440.06215769	-7740.03462575	-7725.11366506	-11165.17582275	-3803.48072194	-3797.5244958	-8129.00850344	-8114.26629098	-11932.48922538	-11911.79078678
tm        	0.73-0.18 	15436.7231	0.73      	700.9911  	5106.90467225	5106.90467225	0.0       	0         	21.726    	21.57419736	-3376.69925207	-3382.2082651	-7707.72230274	-7739.58576178	-11121.79402688	-3725.51387444	-3733.8204472	-8101.57564272	-8138.05877721	-11827.08951716	-11871.87922441
tm        	0.73-0.19 	15248.4704	0.73      	739.935   	5106.90467225	5106.90467225	0.0       	0         	21.596    	21.66530729	-3327.68252791	-3324.83004955	-7760.90075484	-7754.5936527	-11079.42370225	-3670.54014257	-3670.36495648	-8171.95957039	-8165.51854343	-11842.49971296	-11835.88349991
tm        	0.73-0.2  	15060.2176	0.73      	778.879   	5106.90467225	5106.90467225	0.0       	0         	21.663    	21.75641722	-3255.74312019	-3267.9835446	-7745.79704728	-7772.81114226	-11040.79468686	-3595.7215414	-3607.18163345	-8173.39674462	-8196.41797928	-11769.11828602	-11803.59961272
tm        	0.73-0.21 	14871.9649	0.73      	817.8229  	5106.90467225	5106.90467225	0.0       	0         	21.859    	21.84752715	-3192.92586256	-3211.73856755	-7743.87722312	-7794.19573364	-11005.93430119	-3522.23839753	-3544.29879305	-8194.33239353	-8230.20743249	-11716.57079106	-11774.50622555
tm        	0.73-0.22 	14683.7122	0.73      	856.7669  	5106.90467225	5106.90467225	0.0       	0         	22.087    	21.93863707	-3153.09326504	-3156.1845585	-7801.6876431	-7818.34461584	-10974.52917433	-3477.57328707	-3481.7510853	-8248.45065564	-8266.44522438	-11726.02394271	-11748.19630968
tm        	0.73-0.23 	14495.4595	0.73      	895.7108  	5106.90467225	5106.90467225	0.0       	0         	22.052    	22.029747 	-3112.62899911	-3101.44035394	-7863.96149526	-7844.92690572	-10946.36725966	-3423.31812362	-3419.58203041	-8319.8603954	-8304.80663863	-11743.17851902	-11724.38866903
tm        	0.73-0.24 	14307.2068	0.73      	934.6548  	5106.90467225	5106.90467225	0.0       	0         	22.045    	22.12085693	-3056.29547319	-3047.67200867	-7886.97718821	-7873.66780891	-10921.33981758	-3361.38843297	-3357.84824236	-8359.8215978	-8345.02574878	-11721.21003077	-11702.87399114
tm        	0.73-0.25 	14118.954 	0.73      	973.5987  	5106.90467225	5106.90467225	0.0       	0         	22.008    	22.21196686	-3000.83411527	-2995.12957842	-7911.73499043	-7904.33682561	-10899.46640402	-3307.53560818	-3296.62719131	-8405.55724043	-8386.88264835	-11713.09284861	-11683.50983966
tm        	0.73-0.26 	13930.7013	0.73      	1012.5427 	5106.90467225	5106.90467225	0.0       	0         	22.031    	22.30307679	-2945.99869631	-2947.57015976	-7943.57042261	-7936.73884543	-10884.30900519	-3233.65496277	-3236.38718893	-8431.95934375	-8430.19382015	-11665.61430652	-11666.58100909
tm        	0.73-0.27 	13742.4486	0.73      	1051.4866 	5106.90467225	5106.90467225	0.0       	0         	22.569    	22.39418672	-2914.17776473	-2915.42823428	-7965.33729996	-7970.70733647	-10886.13557075	-3178.54619661	-3180.99661568	-8462.14121554	-8474.80479609	-11640.68741215	-11655.80141177
tm        	0.73-0.28 	13554.1959	0.73      	1090.4306 	5106.90467225	5106.90467225	0.0       	0         	22.31     	22.48529665	-2889.57164351	-2894.16979151	-7995.83776806	-8006.09907361	-10900.26886513	-3131.07107295	-3134.18186973	-8505.91304256	-8520.58450815	-11636.9841155	-11654.76637788
tm        	0.73-0.29 	13365.9432	0.73      	1129.3745 	5106.90467225	5106.90467225	0.0       	0         	22.74     	22.57640658	-2877.50578124	-2879.5016571	-8039.72365486	-8042.79001283	-10922.29166993	-3095.5551847	-3097.57086442	-8562.25882314	-8567.42090123	-11657.81400783	-11664.99176565
tm        	0.73-0.3  	13177.6904	0.73      	1168.3185 	5106.90467225	5106.90467225	0.0       	0         	22.678    	22.66751651	-2857.5092269	-2865.02956038	-8075.27555977	-8080.67202907	-10945.70158944	-3069.01410282	-3071.16891544	-8617.83376982	-8615.21749632	-11686.84787264	-11686.38641176
tm        	0.73-0.31 	12989.4377	0.73      	1207.2624 	5106.90467225	5106.90467225	0.0       	0         	22.65     	22.75862644	-2846.56876823	-2850.55746365	-8111.0773532	-8119.65031228	-10970.20777592	-3044.26119237	-3052.86793458	-8652.60782394	-8663.89067554	-11696.86901631	-11716.75861012
tm        	0.73-0.32 	12801.185 	0.73      	1246.2064 	5106.90467225	5106.90467225	0.0       	0         	22.713    	22.84973637	-2840.96375443	-2836.08536692	-8164.0045891	-8159.64127004	-10995.72663696	-3047.37341994	-3042.35984187	-8717.85626555	-8713.36752011	-11765.22968549	-11755.72736198
tm        	0.73-0.33 	12612.9323	0.73      	1285.1503 	5106.90467225	5106.90467225	0.0       	0         	22.904    	22.94084629	-2820.01536766	-2821.61327019	-8178.28037783	-8200.57082448	-11022.18409467	-3041.37590183	-3042.63708516	-8753.85643833	-8763.58407502	-11795.23234016	-11806.22116018
tm        	0.73-0.34 	12424.6795	0.73      	1324.0943 	5106.90467225	5106.90467225	0.0       	0         	23.105    	23.03195622	-2806.72183041	-2807.14117347	-8227.84719395	-8242.37301825	-11049.51419172	-3053.97149413	-3053.2365591	-8802.33339416	-8814.4839458	-11856.30488829	-11867.7205049
tm        	0.73-0.35 	12236.4268	0.73      	1363.0382 	5106.90467225	5106.90467225	0.0       	0         	23.099    	23.12306615	-2788.72830131	-2792.66907675	-8259.53862375	-8284.98886552	-11077.65794227	-3071.00019127	-3074.24131263	-8839.68430242	-8866.01715546	-11910.68449368	-11940.2584681
tm        	0.73-0.36 	12048.1741	0.73      	1401.9821 	5106.90467225	5106.90467225	0.0       	0         	23.329    	23.21417608	-2772.28727822	-2778.19698002	-8306.4452254	-8328.36539828	-11106.56237831	-3105.26336069	-3105.65935728	-8889.26184347	-8918.13920697	-11994.52520416	-12023.79856425
tm        	0.73-0.37 	11859.9214	0.73      	1440.9261 	5106.90467225	5106.90467225	0.0       	0         	23.345    	23.30528601	-2758.81213531	-2764.2932606	-8364.49191056	-8372.45486967	-11136.74813027	-3141.75487531	-3147.50562178	-8965.75211745	-8970.81030915	-12107.50699276	-12118.31593093
tm        	0.73-0.38 	11671.6687	0.73      	1479.87   	5106.90467225	5106.90467225	0.0       	0         	23.208    	23.39639594	-2766.83717481	-2755.80511294	-8463.35662258	-8417.21408469	-11173.01919763	-3207.32463906	-3199.65414533	-9064.88694253	-9023.99473348	-12272.21158159	-12223.64887881
tm        	0.73-0.39 	11483.4159	0.73      	1518.814  	5106.90467225	5106.90467225	0.0       	0         	23.464    	23.49031136	-2753.17878678	-2754.85832352	-8481.16002823	-8462.60383451	-11217.46215803	-3251.93838703	-3261.44578131	-9101.82056656	-9077.66027642	-12353.75895359	-12339.10605773
tm        	0.73-0.4  	11295.1632	0.73      	1557.7579 	5106.90467225	5106.90467225	0.0       	0         	23.501    	23.58967143	-2764.23470617	-2766.07963483	-8477.79630855	-8508.58841603	-11274.66805086	-3346.43789357	-3331.76458702	-9106.20299732	-9131.77780741	-12452.64089088	-12463.54239443
tm        	0.73-0.41 	11106.9105	0.73      	1596.7019 	5106.90467225	5106.90467225	0.0       	0         	23.875    	23.69407805	-2800.82212027	-2800.85966493	-8522.68275024	-8555.13522158	-11355.99488651	-3397.64852048	-3408.47508429	-9159.18275393	-9186.32088674	-12556.8312744	-12594.79597103
tm        	0.73-0.42 	10918.6578	0.73      	1635.6458 	5106.90467225	5106.90467225	0.005     	0.00721103	23.791    	23.80317076	-2853.31825721	-2850.80158661	-8580.95564443	-8602.21438705	-11453.01597367	-3485.78384018	-3488.18763878	-9241.15280776	-9241.26544093	-12726.93664794	-12729.45307971
tm        	0.73-0.43 	10730.4051	0.73      	1674.5898 	5106.90467225	5106.90467225	0.033     	0.03463677	24.136    	23.91662262	-2916.72528917	-2904.45336238	-8616.38715826	-8649.79848863	-11554.25185101	-3580.94538133	-3569.82558445	-9255.81457663	-9296.58948555	-12836.75995795	-12866.41507
tm        	0.73-0.44 	10542.1523	0.73      	1713.5337 	5106.90467225	5106.90467225	0.097     	0.08070044	24.038    	24.03413642	-2971.98295143	-2961.21498254	-8725.8078656	-8697.86228045	-11659.07726299	-3676.98541086	-3653.15875613	-9369.99149712	-9352.27288742	-13046.97690799	-13005.43164355
tm        	0.73-0.45 	10353.8996	0.73      	1752.4777 	5106.90467225	5106.90467225	0.137     	0.14366611	24.269    	24.15544136	-3029.32379644	-3020.6610025	-8726.60526761	-8746.3824666	-11767.0434691	-3738.25698014	-3738.00731947	-9385.81721964	-9408.29715977	-13124.07419978	-13146.30447924
tm        	0.73-0.46 	10165.6469	0.73      	1791.4216 	5106.90467225	5106.90467225	0.22      	0.22199671	24.26     	24.28029018	-3089.79094733	-3082.47059104	-8781.04908347	-8795.33750238	-11877.80809342	-3825.60286626	-3824.22574011	-9448.27544949	-9464.64528499	-13273.87831575	-13288.8710251
tm        	0.73-0.47 	9977.3942 	0.73      	1830.3656 	5106.90467225	5106.90467225	0.33      	0.31432761	24.341    	24.4084567	-3130.49572723	-3146.39155762	-8832.6155002	-8844.70742022	-11991.09897784	-3911.04146956	-3911.69328748	-9521.84325655	-9521.30156066	-13432.88472611	-13432.99484815
tm        	0.73-0.48 	9789.1415 	0.73      	1869.3095 	5106.90467225	5106.90467225	0.417     	0.41944414	24.742    	24.53973354	-3205.64838806	-3212.21963283	-8871.30903594	-8894.4736769	-12106.69330973	-3986.49377	-4000.30792351	-9547.00686374	-9578.25146528	-13533.50063375	-13578.55938879
tm        	0.73-0.49 	9600.8887 	0.73      	1908.2535 	5106.90467225	5106.90467225	0.541     	0.53626236	24.757    	24.67393028	-3297.34007077	-3279.78555428	-8972.37652842	-8944.61901889	-12224.40457317	-4100.73738159	-4089.98213522	-9670.42926588	-9635.4815408	-13771.16664747	-13725.46367601
tm        	0.73-0.5  	9412.636  	0.73      	1947.1974 	5106.90467225	5106.90467225	0.637     	0.66381263	24.842    	24.81087174	-3354.12926958	-3348.94653364	-9013.04940518	-8995.12736329	-12344.07389692	-4171.8583878	-4180.63996828	-9710.30878831	-9692.97928943	-13882.16717611	-13873.61925772
tm        	0.73-0.51 	9224.3833 	0.73      	1986.1414 	5106.90467225	5106.90467225	0.846     	0.80122547	24.925    	24.95039644	-3428.89943888	-3419.58035843	-9037.29440498	-9045.98369227	-12465.5640507	-4296.32182544	-4272.21484389	-9755.05761915	-9750.73308279	-14051.37944459	-14022.94792668
tm        	0.73-0.52 	9036.1306 	0.73      	2025.0853 	5106.90467225	5106.90467225	0.959     	0.94771947	25.033    	25.09235537	-3487.08816189	-3491.58116634	-9079.04520357	-9097.17395933	-12588.75512567	-4367.70878932	-4364.64790849	-9783.88284323	-9808.73208151	-14151.59163255	-14173.37999
tm        	0.73-0.53 	8847.8779 	0.73      	2064.0293 	5106.90467225	5106.90467225	1.1       	1.10259072	25.261    	25.23661073	-3577.64381093	-3564.85632778	-9113.4704844	-9148.68500554	-12713.54133332	-4458.50021996	-4457.88675891	-9852.30261033	-9866.96616409	-14310.80283029	-14324.852923
tm        	0.73-0.54 	8659.6251 	0.73      	2102.9732 	5106.90467225	5106.90467225	1.247     	1.26520381	25.328    	25.38303494	-3627.69372361	-3639.32408938	-9262.45172054	-9200.50448483	-12839.82857421	-4542.92265912	-4551.88443899	-9967.61432656	-9925.42586355	-14510.53698568	-14477.31030254
tm        	0.73-0.55 	8471.3724 	0.73      	2141.9172 	5106.90467225	5106.90467225	1.461     	1.43498393	25.518    	25.53150971	-3714.84994267	-3714.91175586	-9240.95231164	-9252.62079698	-12967.53255285	-4651.12732774	-4646.5986377	-9972.62380382	-9984.10231105	-14623.75113155	-14630.70094874
tm        	0.73-0.56 	8283.1197 	0.73      	2180.8611 	5106.90467225	5106.90467225	1.582     	1.61141004	25.846    	25.68192518	-3821.49885467	-3791.55426223	-9256.10834774	-9305.02302741	-13096.57728964	-4755.20499263	-4741.99103935	-10004.00847646	-10042.98718542	-14759.21346909	-14784.97822476
tm        	0.73-0.57 	8094.867  	0.73      	2219.8051 	5106.90467225	5106.90467225	1.847     	1.79400891	25.797    	25.83417922	-3871.34610885	-3869.19303531	-9384.33147193	-9357.70089301	-13226.89392832	-4856.32327576	-4838.026791	-10124.33600489	-10102.072668	-14980.65928065	-14940.099459
tm        	0.73-0.58 	7906.6143 	0.73      	2258.749  	5106.90467225	5106.90467225	1.965     	1.98234992	25.717    	25.98817671	-3977.21686371	-3947.77507387	-9484.74834261	-9410.64469325	-13358.41976712	-4948.12970008	-4934.67406121	-10229.44565798	-10161.3514021	-15177.57535806	-15096.02546331
tm        	0.73-0.59 	7718.3615 	0.73      	2297.693  	5106.90467225	5106.90467225	2.126     	2.17604047	26.056    	26.14382901	-4040.00790627	-4027.25219652	-9444.23563524	-9463.84526597	-13491.09746249	-5023.52179976	-5031.90367117	-10209.36525997	-10220.81645638	-15232.88705973	-15252.72012755
