type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_CVaR    	O_CVaR    	T_CVaR    
tm        	18811.2473	0.5924    	728.7688  	5106.90467225	5106.90467225	0.43166026	15.05166124	-4687.98087152	-6928.53046266	-11616.51133418
tm        	18807.4749	0.5925    	729.0217  	5106.90467225	5106.90467225	0.42839852	15.05828856	-4686.85008512	-6929.67474363	-11616.52482875
tm        	18803.7135	0.5926    	729.2723  	5106.90467225	5106.90467225	0.42515922	15.06490715	-4685.72206074	-6930.81627759	-11616.53833832
tm        	18799.9419	0.5927    	729.525   	5106.90467225	5106.90467225	0.42192142	15.07152956	-4684.59148702	-6931.96037586	-11616.55186289
tm        	18796.1759	0.5928    	729.7765  	5106.90467225	5106.90467225	0.4187008 	15.07814637	-4683.46234718	-6933.10305526	-11616.56540244
tm        	18792.4051	0.5929    	730.0291  	5106.90467225	5106.90467225	0.41548697	15.08476388	-4682.33198628	-6934.24697069	-11616.57895697
tm        	18788.6399	0.593     	730.2805  	5106.90467225	5106.90467225	0.4122903 	15.09137579	-4681.20305884	-6935.38946764	-11616.59252647
tm        	18784.8697	0.5931    	730.5329  	5106.90467225	5106.90467225	0.40910046	15.09798839	-4680.07291069	-6936.53320024	-11616.60611092
tm        	18781.1   	0.5932    	730.7852  	5106.90467225	5106.90467225	0.40592263	15.10459854	-4678.94286898	-6937.67684134	-11616.61971032
tm        	18777.3306	0.5933    	731.0375  	5106.90467225	5106.90467225	0.40275682	15.11120624	-4677.8129337	-6938.82039095	-11616.63332465
tm        	18773.5616	0.5934    	731.2896  	5106.90467225	5106.90467225	0.39960303	15.1178115	-4676.68310482	-6939.96384908	-11616.6469539
tm        	18769.7825	0.5935    	731.5439  	5106.90467225	5106.90467225	0.39645112	15.12442057	-4675.55073031	-6941.10986777	-11616.66059807
tm        	18766.0247	0.5936    	731.7938  	5106.90467225	5106.90467225	0.39333153	15.13101467	-4674.42376623	-6942.25049093	-11616.67425715
tm        	18762.2463	0.5937    	732.0479  	5106.90467225	5106.90467225	0.39020376	15.13761885	-4673.2916052	-6943.39632591	-11616.68793111
tm        	18758.4788	0.5938    	732.2998  	5106.90467225	5106.90467225	0.38709814	15.14421433	-4672.16220216	-6944.5394178	-11616.70161996
tm        	18754.7011	0.5939    	732.5537  	5106.90467225	5106.90467225	0.38399456	15.15081362	-4671.03025494	-6945.68506874	-11616.71532368
tm        	18750.9343	0.594     	732.8054  	5106.90467225	5106.90467225	0.38091307	15.15740421	-4669.90106491	-6946.82797736	-11616.72904227
tm        	18747.1574	0.5941    	733.0593  	5106.90467225	5106.90467225	0.3778337 	15.16399862	-4668.76933143	-6947.97344428	-11616.74277571
tm        	18743.3808	0.5942    	733.313   	5106.90467225	5106.90467225	0.37476646	15.17059059	-4667.63770498	-6949.11881902	-11616.75652399
tm        	18739.6151	0.5943    	733.5645  	5106.90467225	5106.90467225	0.37172121	15.17717387	-4666.50883452	-6950.26145259	-11616.77028711
tm        	18735.8393	0.5944    	733.8181  	5106.90467225	5106.90467225	0.36867821	15.18376096	-4665.3774217	-6951.40664335	-11616.78406505
tm        	18732.0639	0.5945    	734.0716  	5106.90467225	5106.90467225	0.36564736	15.19034561	-4664.24611586	-6952.55174194	-11616.7978578
tm        	18728.2993	0.5946    	734.3228  	5106.90467225	5106.90467225	0.3626384 	15.19692159	-4663.11756482	-6953.69410053	-11616.81166535
tm        	18724.5141	0.5947    	734.5784  	5106.90467225	5106.90467225	0.3596221 	15.20350762	-4661.98382505	-6954.84166265	-11616.82548769
tm        	18720.7503	0.5948    	734.8295  	5106.90467225	5106.90467225	0.35663738	15.21007873	-4660.85548712	-6955.9838377	-11616.83932482
tm        	18716.9658	0.5949    	735.0848  	5106.90467225	5106.90467225	0.35364547	15.21665988	-4659.72196195	-6957.13121477	-11616.85317671
tm        	18713.1922	0.595     	735.338   	5106.90467225	5106.90467225	0.35067541	15.22323237	-4658.59119075	-6958.27585263	-11616.86704337
tm        	18709.419 	0.5951    	735.591   	5106.90467225	5106.90467225	0.34771752	15.22980243	-4657.46052642	-6959.42039836	-11616.88092478
tm        	18705.6462	0.5952    	735.844   	5106.90467225	5106.90467225	0.34477181	15.23637006	-4656.32996896	-6960.56485197	-11616.89482093
tm        	18701.8737	0.5953    	736.0969  	5106.90467225	5106.90467225	0.34183828	15.24293526	-4655.19951834	-6961.70921348	-11616.90873182
tm        	18698.0911	0.5954    	736.3519  	5106.90467225	5106.90467225	0.33890748	15.24950426	-4654.06652975	-6962.85612768	-11616.92265742
tm        	18694.3194	0.5955    	736.6046  	5106.90467225	5106.90467225	0.33599836	15.25606461	-4652.93629314	-6964.0003046	-11616.93659774
tm        	18690.5376	0.5956    	736.8594  	5106.90467225	5106.90467225	0.33309206	15.26262876	-4651.80351928	-6965.14703347	-11616.95055275
tm        	18686.7666	0.5957    	737.112   	5106.90467225	5106.90467225	0.33020737	15.26918426	-4650.67349663	-6966.29102584	-11616.96452246
tm        	18682.9855	0.5958    	737.3667  	5106.90467225	5106.90467225	0.32732559	15.27574357	-4649.54093744	-6967.43756941	-11616.97850685
tm        	18679.2048	0.5959    	737.6213  	5106.90467225	5106.90467225	0.32445608	15.28230044	-4648.40848575	-6968.58402016	-11616.99250591
tm        	18675.4349	0.596     	737.8737  	5106.90467225	5106.90467225	0.3216081 	15.28884868	-4647.27878408	-6969.72773555	-11617.00651963
tm        	18671.6549	0.5961    	738.1281  	5106.90467225	5106.90467225	0.31876315	15.29540072	-4646.14654695	-6970.87400104	-11617.020548
tm        	18667.8858	0.5962    	738.3803  	5106.90467225	5106.90467225	0.31593965	15.30194412	-4645.01705906	-6972.01753195	-11617.03459101
tm        	18664.0961	0.5963    	738.6368  	5106.90467225	5106.90467225	0.31311013	15.30849753	-4643.88239504	-6973.16625361	-11617.04864865
tm        	18660.3225	0.5964    	738.8899  	5106.90467225	5106.90467225	0.31030662	15.31503921	-4642.75180072	-6974.31092019	-11617.06272091
tm        	18656.5493	0.5965    	739.1429  	5106.90467225	5106.90467225	0.3075154 	15.32157847	-4641.62131343	-6975.45549436	-11617.07680779
tm        	18652.7607	0.5966    	739.3992  	5106.90467225	5106.90467225	0.30472292	15.32812463	-4640.48697273	-6976.60393653	-11617.09090926
tm        	18648.9829	0.5967    	739.6531  	5106.90467225	5106.90467225	0.30195182	15.33466216	-4639.35538004	-6977.74964528	-11617.10502532
tm        	18645.1951	0.5968    	739.9092  	5106.90467225	5106.90467225	0.29918411	15.34120349	-4638.2212552	-6978.89790077	-11617.11915597
tm        	18641.4234	0.5969    	740.162   	5106.90467225	5106.90467225	0.29644216	15.3477331	-4637.09119713	-6980.04210406	-11617.13330118
tm        	18637.6415	0.597     	740.4168  	5106.90467225	5106.90467225	0.29370365	15.3542665	-4635.95860724	-6981.18885372	-11617.14746096
tm        	18633.8653	0.5971    	740.6705  	5106.90467225	5106.90467225	0.29098193	15.36079439	-4634.82744421	-6982.33419107	-11617.16163529
tm        	18630.079 	0.5972    	740.9262  	5106.90467225	5106.90467225	0.28826375	15.36732607	-4633.69375047	-6983.48207369	-11617.17582415
tm        	18626.293 	0.5973    	741.1819  	5106.90467225	5106.90467225	0.28555801	15.37385534	-4632.56016474	-6984.62986282	-11617.19002755
tm        	18622.5179	0.5974    	741.4353  	5106.90467225	5106.90467225	0.28287342	15.38037601	-4631.42932425	-6985.77492122	-11617.20424547
tm        	18618.7432	0.5975    	741.6887  	5106.90467225	5106.90467225	0.28020118	15.38689428	-4630.298591	-6986.9198869	-11617.2184779
tm        	18614.9479	0.5976    	741.9463  	5106.90467225	5106.90467225	0.27752403	15.39342252	-4629.16269197	-6988.07003287	-11617.23272483
tm        	18611.1739	0.5977    	742.1995  	5106.90467225	5106.90467225	0.27487661	15.39993597	-4628.03217387	-6989.21481238	-11617.24698625
tm        	18607.3898	0.5978    	742.4548  	5106.90467225	5106.90467225	0.27223299	15.40645322	-4626.89912721	-6990.36213493	-11617.26126215
tm        	18603.6061	0.5979    	742.71    	5106.90467225	5106.90467225	0.26960183	15.41296806	-4625.76618847	-6991.50936405	-11617.27555252
tm        	18599.8228	0.598     	742.9652  	5106.90467225	5106.90467225	0.26698313	15.41948049	-4624.63335763	-6992.65649973	-11617.28985736
tm        	18596.0399	0.5981    	743.2202  	5106.90467225	5106.90467225	0.26437689	15.42599053	-4623.50063467	-6993.80354197	-11617.30417664
tm        	18592.2469	0.5982    	743.4774  	5106.90467225	5106.90467225	0.26177471	15.43250435	-4622.36538533	-6994.95312504	-11617.31851037
tm        	18588.4699	0.5983    	743.7312  	5106.90467225	5106.90467225	0.25919765	15.4390065	-4621.23419539	-6996.09866313	-11617.33285852
tm        	18584.6829	0.5984    	743.9871  	5106.90467225	5106.90467225	0.25662468	15.44551243	-4620.10047942	-6997.24674169	-11617.3472211
tm        	18580.9014	0.5985    	744.2418  	5106.90467225	5106.90467225	0.25406839	15.45201288	-4618.96818819	-6998.3934099	-11617.36159809
tm        	18577.1151	0.5986    	744.4976  	5106.90467225	5106.90467225	0.25152046	15.45851402	-4617.83468839	-6999.54130109	-11617.37598948
tm        	18573.3292	0.5987    	744.7533  	5106.90467225	5106.90467225	0.24898506	15.46501276	-4616.70129675	-7000.68909852	-11617.39039527
tm        	18569.5437	0.5988    	745.0089  	5106.90467225	5106.90467225	0.2464622 	15.47150911	-4615.56801325	-7001.83680218	-11617.40481543
tm        	18565.7586	0.5989    	745.2644  	5106.90467225	5106.90467225	0.24395188	15.47800307	-4614.43483787	-7002.9844121	-11617.41924997
tm        	18561.9738	0.599     	745.5198  	5106.90467225	5106.90467225	0.24145411	15.48449464	-4613.30177061	-7004.13192827	-11617.43369887
tm        	18558.1894	0.5991    	745.7752  	5106.90467225	5106.90467225	0.23896889	15.49098381	-4612.16881143	-7005.2793507	-11617.44816212
tm        	18554.4002	0.5992    	746.0315  	5106.90467225	5106.90467225	0.2364922 	15.49747368	-4611.03464508	-7006.42799465	-11617.46263972
tm        	18550.6113	0.5993    	746.2878  	5106.90467225	5106.90467225	0.23402812	15.50396116	-4609.90058715	-7007.5765445	-11617.47713165
tm        	18546.8228	0.5994    	746.544   	5106.90467225	5106.90467225	0.23157665	15.51044625	-4608.76663765	-7008.72500025	-11617.4916379
tm        	18543.0399	0.5995    	746.7991  	5106.90467225	5106.90467225	0.22914174	15.51692587	-4607.63411123	-7009.87204723	-11617.50615846
tm        	18539.247 	0.5996    	747.0562  	5106.90467225	5106.90467225	0.22671153	15.52340927	-4606.49906382	-7011.02162952	-11617.52069333
tm        	18535.4596	0.5997    	747.3122  	5106.90467225	5106.90467225	0.2242979 	15.5298872	-4605.36543946	-7012.16980304	-11617.53524249
tm        	18531.6727	0.5998    	747.5681  	5106.90467225	5106.90467225	0.22189689	15.53636275	-4604.23192345	-7013.31788249	-11617.54980594
tm        	18527.8861	0.5999    	747.8239  	5106.90467225	5106.90467225	0.21950851	15.54283592	-4603.09851577	-7014.46586788	-11617.56438365
tm        	18524.0999	0.6       	748.0796  	5106.90467225	5106.90467225	0.21713277	15.54930671	-4601.96521642	-7015.61375922	-11617.57897564
tm        	18520.3088	0.6001    	748.3364  	5106.90467225	5106.90467225	0.21476583	15.55577819	-4600.83071179	-7016.76287009	-11617.59358187
tm        	18516.5182	0.6002    	748.593   	5106.90467225	5106.90467225	0.21241157	15.56224729	-4599.69631581	-7017.91188654	-11617.60820236
tm        	18512.7227	0.6003    	748.8507  	5106.90467225	5106.90467225	0.21006619	15.56871708	-4598.56071528	-7019.06212179	-11617.62283707
tm        	18508.938 	0.6004    	749.1061  	5106.90467225	5106.90467225	0.20774111	15.57517835	-4597.42784977	-7020.20963624	-11617.63748601
tm        	18505.1432	0.6005    	749.3636  	5106.90467225	5106.90467225	0.20542117	15.58164338	-4596.29246685	-7021.35968232	-11617.65214917
tm        	18501.3593	0.6006    	749.6189  	5106.90467225	5106.90467225	0.20312146	15.5880999	-4595.15981817	-7022.50700836	-11617.66682653
tm        	18497.5653	0.6007    	749.8762  	5106.90467225	5106.90467225	0.20082696	15.59456019	-4594.02465278	-7023.65686531	-11617.68151809
tm        	18493.7717	0.6008    	750.1335  	5106.90467225	5106.90467225	0.19854522	15.60101809	-4592.88959633	-7024.80662751	-11617.69622383
tm        	18489.9785	0.6009    	750.3906  	5106.90467225	5106.90467225	0.19627623	15.60747363	-4591.75464879	-7025.95629497	-11617.71094376
tm        	18486.1857	0.601     	750.6477  	5106.90467225	5106.90467225	0.19402001	15.61392679	-4590.61981014	-7027.1058677	-11617.72567784
tm        	18482.3932	0.6011    	750.9048  	5106.90467225	5106.90467225	0.19177656	15.62037758	-4589.48508038	-7028.25534571	-11617.74042609
tm        	18478.6116	0.6012    	751.1596  	5106.90467225	5106.90467225	0.18955313	15.62681987	-4588.35308254	-7029.40210594	-11617.75518848
tm        	18474.8095	0.6013    	751.4186  	5106.90467225	5106.90467225	0.18732797	15.63327205	-4587.21594744	-7030.55401757	-11617.76996501
tm        	18471.0182	0.6014    	751.6754  	5106.90467225	5106.90467225	0.18512285	15.63971573	-4586.08154423	-7031.70321144	-11617.78475566
tm        	18467.2272	0.6015    	751.9321  	5106.90467225	5106.90467225	0.18293052	15.64615705	-4584.94724984	-7032.8523106	-11617.79956044
tm        	18463.4367	0.6016    	752.1887  	5106.90467225	5106.90467225	0.18075098	15.652596 	-4583.81306424	-7034.00131508	-11617.81437932
tm        	18459.6465	0.6017    	752.4453  	5106.90467225	5106.90467225	0.17858423	15.65903258	-4582.67898744	-7035.15022487	-11617.82921231
tm        	18455.8463	0.6018    	752.7039  	5106.90467225	5106.90467225	0.17642327	15.66547292	-4581.54239857	-7036.30166081	-11617.84405938
tm        	18452.0465	0.6019    	752.9625  	5106.90467225	5106.90467225	0.1742752 	15.6719109	-4580.40591919	-7037.45300134	-11617.85892053
tm        	18448.2471	0.602     	753.2209  	5106.90467225	5106.90467225	0.17214002	15.67834651	-4579.2695493	-7038.60424646	-11617.87379575
tm        	18444.4584	0.6021    	753.4772  	5106.90467225	5106.90467225	0.17002464	15.68477364	-4578.13590858	-7039.75277645	-11617.88868503
tm        	18440.6598	0.6022    	753.7355  	5106.90467225	5106.90467225	0.16791522	15.69120453	-4576.99975722	-7040.90383114	-11617.90358836
tm        	18436.8667	0.6023    	753.9926  	5106.90467225	5106.90467225	0.16582212	15.69763  	-4575.86502478	-7042.05348096	-11617.91850573
tm        	18433.074 	0.6024    	754.2497  	5106.90467225	5106.90467225	0.16374189	15.70405311	-4574.73040138	-7043.20303576	-11617.93343714
tm        	18429.2765	0.6025    	754.5078  	5106.90467225	5106.90467225	0.16167117	15.71047692	-4573.59457789	-7044.35380468	-11617.94838257
tm        	18425.4794	0.6026    	754.7658  	5106.90467225	5106.90467225	0.15961338	15.71689837	-4572.45886378	-7045.50447822	-11617.963342
tm        	18421.6826	0.6027    	755.0237  	5106.90467225	5106.90467225	0.15756851	15.72331747	-4571.32325904	-7046.65505641	-11617.97831545
tm        	18417.8863	0.6028    	755.2815  	5106.90467225	5106.90467225	0.15553657	15.72973421	-4570.18776364	-7047.80553924	-11617.99330288
tm        	18414.0903	0.6029    	755.5393  	5106.90467225	5106.90467225	0.15351757	15.7361486	-4569.05237758	-7048.95592672	-11618.0083043
tm        	18410.2947	0.603     	755.797   	5106.90467225	5106.90467225	0.15151152	15.74256063	-4567.91710084	-7050.10621886	-11618.02331969
tm        	18406.4891	0.6031    	756.0567  	5106.90467225	5106.90467225	0.14951192	15.74897641	-4566.77931735	-7051.25903169	-11618.03834904
tm        	18402.6943	0.6032    	756.3142  	5106.90467225	5106.90467225	0.1475318 	15.75538374	-4565.64425956	-7052.40913279	-11618.05339235
tm        	18398.8894	0.6033    	756.5738  	5106.90467225	5106.90467225	0.14555823	15.76179481	-4564.50669575	-7053.56175387	-11618.06844961
tm        	18395.0954	0.6034    	756.8312  	5106.90467225	5106.90467225	0.14360409	15.76819744	-4563.37185685	-7054.71166395	-11618.0835208
tm        	18391.3017	0.6035    	757.0885  	5106.90467225	5106.90467225	0.1416629 	15.77459773	-4562.23712719	-7055.86147873	-11618.09860592
tm        	18387.498 	0.6036    	757.3478  	5106.90467225	5106.90467225	0.1397284 	15.78100176	-4561.09989256	-7057.01381239	-11618.11370495
tm        	18383.6947	0.6037    	757.6071  	5106.90467225	5106.90467225	0.13780696	15.78740343	-4559.96276787	-7058.16605002	-11618.12881789
tm        	18379.9022	0.6038    	757.8641  	5106.90467225	5106.90467225	0.1359048 	15.79379668	-4558.82836657	-7059.31557816	-11618.14394473
tm        	18376.0945	0.6039    	758.1243  	5106.90467225	5106.90467225	0.13400637	15.80019671	-4557.6901548	-7060.46893065	-11618.15908545
tm        	18372.2975	0.604     	758.3823  	5106.90467225	5106.90467225	0.13212718	15.80658831	-4556.55466603	-7061.61957403	-11618.17424006
tm        	18368.4958	0.6041    	758.6412  	5106.90467225	5106.90467225	0.13025799	15.81298061	-4555.41798058	-7062.77142795	-11618.18940853
tm        	18364.6944	0.6042    	758.9001  	5106.90467225	5106.90467225	0.12840189	15.81937057	-4554.281405	-7063.92318586	-11618.20459086
tm        	18360.8831	0.6043    	759.161   	5106.90467225	5106.90467225	0.12655287	15.82576426	-4553.14232764	-7065.07745941	-11618.21978705
tm        	18357.0929	0.6044    	759.4176  	5106.90467225	5106.90467225	0.12472895	15.83214347	-4552.00858337	-7066.2264137	-11618.23499707
tm        	18353.2823	0.6045    	759.6784  	5106.90467225	5106.90467225	0.12290621	15.83853248	-4550.86972638	-7067.38049454	-11618.25022092
tm        	18349.4825	0.6046    	759.9369  	5106.90467225	5106.90467225	0.12110255	15.84491308	-4549.73359047	-7068.53186813	-11618.2654586
tm        	18345.683 	0.6047    	760.1954  	5106.90467225	5106.90467225	0.11931199	15.85129134	-4548.59756434	-7069.68314575	-11618.28071009
tm        	18341.8944	0.6048    	760.4516  	5106.90467225	5106.90467225	0.11754035	15.8576612	-4547.46425801	-7070.83171761	-11618.29597562
tm        	18338.1372	0.6049    	760.7013  	5106.90467225	5106.90467225	0.11579903	15.86401054	-4546.33889097	-7071.97236599	-11618.31125696
tm        	18334.3805	0.605     	760.951   	5106.90467225	5106.90467225	0.1140705 	15.87035756	-4545.21363304	-7073.11292142	-11618.32655445
tm        	18330.6137	0.6051    	761.2027  	5106.90467225	5106.90467225	0.1123491 	15.87670833	-4544.08587554	-7074.25599255	-11618.34186809
